orientation_X,orientation_X,orientation_X,orientation_X,orientation_X,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Y,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_Z,orientation_W,orientation_W,orientation_W,orientation_W,orientation_W,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_X,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Y,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,angular_velocity_Z,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Y,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,linear_acceleration_Z,surface_label,surface_label,surface_label,surface_label,surface_label
0.44077,0.46524,0.45322765625,0.45333,5.008752359744102e-05,0.87187,0.88466,0.878249609375,0.8782300000000001,1.3698728192667373e-05,0.13757,0.13883,0.13820265625,0.13827499999999998,9.083698326771727e-08,0.062213,0.066425,0.0640156796875,0.063821,1.5753182351747416e-06,-0.099599,0.14907,0.006950029140625,0.006824,0.0030938135471600954,-0.00077337,0.121,0.059744075234375,0.057789,0.0005125262666771053,-0.25992,-0.10628,-0.180985703125,-0.18422,0.001667542958556842,-1.709,1.5635,-0.003959791406250006,0.01051615,0.38813907251325086,1.5202,4.6125,3.0852234375,3.08825,0.3953471232258857,-12.448,-5.8764,-9.31407734375,-9.28545,1.8015260754669036,8,8,8.0,8.0,0.0
0.6542,0.7389,0.697957265625,0.698735,0.0006166143349840055,0.65737,0.74163,0.69975015625,0.69985,0.0006100118865895674,0.10297,0.11578,0.1094653125,0.10949,1.4658623523622067e-05,0.09276,0.10629,0.09987696875,0.09998399999999999,1.535681225098435e-05,-0.044729,0.061783,0.007877173171875,0.00743195,0.0006095814281588184,0.20275,0.25836,0.233117421875,0.234925,0.00015088365550565972,-0.77348,-0.68873,-0.735126015625,-0.738835,0.00044076673439345137,-0.93291,0.41696,-0.167379350390625,-0.18251,0.08894913058754297,1.8039,4.2216,3.06821640625,3.0376000000000003,0.4401964668940699,-10.241,-8.5067,-9.31771015625,-9.31335,0.1557782535180857,8,8,8.0,8.0,0.0
-0.34958,-0.31818,-0.3324421875,-0.33142,8.273349596456717e-05,0.92468,0.93596,0.93085265625,0.9314,1.0602670054134163e-05,0.13812,0.14066,0.139459921875,0.139395,4.312653481790952e-07,-0.060744,-0.056996,-0.0587523828125,-0.0582895,1.2734763956077696e-06,-0.1049,0.072955,-0.0031425296875000003,0.0063263,0.002072020295750764,-0.092304,-0.0088483,-0.05312386015625,-0.052318,0.0003654653021702901,0.12534,0.29233,0.201649140625,0.20046,0.0019975328441375513,-1.2315,1.0201,0.0905102953125,0.10864499999999999,0.20064698584095744,0.65769,6.2338,3.43322703125,3.4939,1.6928586917911175,-11.071,-7.7099,-9.189346875,-9.1625,0.32200014565944884,4,4,4.0,4.0,0.0
0.47697,0.48568,0.48132953125,0.48149,7.577492691928852e-06,0.86154,0.86632,0.863833984375,0.8638250000000001,2.254822582430757e-06,0.13239,0.13433,0.13347124999999999,0.133485,2.1609133858266548e-07,0.0647,0.066011,0.0654822734375,0.0656075,1.2065020023375187e-07,-0.20069,0.22081,0.002264016406250001,-0.00375285,0.007903571253539968,-0.16218,0.13132,-0.01200140546875,-0.00958815,0.004111940131473433,-0.045048,0.12353,0.05367235203125,0.0552395,0.0011224807492251046,-4.534,4.2226,0.2269821875,0.0785545,3.306013839596389,-0.7619,6.4695,2.852743703125,2.8593,2.507500587999061,-15.076,-5.0497,-9.42472734375,-9.2471,4.462587992238561,0,0,0.0,0.0,0.0
0.77803,0.78988,0.783487265625,0.782905,1.1941563330462078e-05,0.59424,0.6095,0.602536328125,0.603165,2.0490275387547864e-05,0.094526,0.097814,0.0964128203125,0.096587,6.066339438361245e-07,0.11503,0.11892,0.11733921875,0.11745,7.285537155511922e-07,-0.55232,0.61189,0.0010570424218749978,0.000819565,0.051874615704375404,-0.21214,0.26193,0.04195560859375,0.047818,0.009853220686240317,-0.27885,0.099374,-0.1199527296875,-0.12386,0.005593018192545251,-10.924,8.6109,-0.011073781249999966,-0.29222499999999996,9.696861789696896,-4.1561,9.5642,2.9241894609375,2.8920500000000002,5.997959192612377,-22.834,4.7477,-9.308974296875,-8.9946,31.18764687369342,5,5,5.0,5.0,0.0
-0.38444,-0.37308,-0.37727453125,-0.37677,1.152380450295241e-05,0.91036,0.91501,0.913305625,0.913615,2.0402846456690166e-06,0.13868,0.13999,0.139345859375,0.139295,1.2283075172243606e-07,-0.065751,-0.063065,-0.0640713828125,-0.0637725,6.078515924581326e-07,-0.143,0.14888,0.0022490407812500003,0.00201835,0.0030094310862705787,-0.069296,0.189,0.03383435,0.020495,0.0028713346201612593,-0.23865,-0.022802,-0.110519421875,-0.103515,0.0030846950478048752,-4.7091,4.5859,-0.0030546953125000047,0.054191,2.6826954899452375,-0.72935,4.7136,1.94415325,2.04795,1.2051711544628658,-13.506,-5.6907,-9.6950453125,-9.8118,1.9788722795054134,3,3,3.0,3.0,0.0
0.58119,0.59387,0.589019453125,0.589745,1.3998375289123446e-05,-0.80003,-0.7905,-0.794259140625,-0.7936799999999999,7.896011066683293e-06,-0.1171,-0.11262,-0.11466625,-0.11451,1.183225196850395e-06,0.092305,0.097499,0.0950515078125,0.095251,1.3926420786786426e-06,-0.8821,0.72117,-0.010285561718749999,-0.0258115,0.09851558322297248,-0.2235,0.32448,0.046311968515625,0.0414095,0.008673865539014232,-0.24493,0.091119,-0.09373098515625,-0.095011,0.005546100785205214,-11.07,10.284,-0.12015828906249999,-0.5244150000000001,18.886466692299773,-3.8061,14.056,2.940969703125,2.7702999999999998,10.220464511429045,-31.189,10.677,-9.328118671875,-9.1913,60.68502849453129,5,5,5.0,5.0,0.0
-0.98208,-0.97979,-0.981148046875,-0.981195,4.718394623524465e-07,0.11532,0.13318,0.123352421875,0.12266,2.7792813773376024e-05,0.010543,0.013049,0.01165390625,0.01163,4.926263848425232e-07,-0.14874,-0.14768,-0.1482146875,-0.14819,1.1346761811023167e-07,-0.077966,0.073133,-0.0017438199999999999,-0.00026973000000000003,0.0010756503973448374,-0.056429,-0.0045776,-0.030335378906250002,-0.029790999999999998,0.00012393730875679562,0.068726,0.16346,0.11192553125,0.10667499999999999,0.0007400725743927173,-0.83439,1.0239,0.3013587,0.29938,0.12735177117081628,1.2886,4.7779,3.02518984375,2.99305,0.7957375806047003,-10.293,-8.2192,-9.33977890625,-9.3586,0.2219431793153295,6,6,6.0,6.0,0.0
0.9874,0.98862,0.9881471875,0.98821,9.580147637794408e-08,-0.047822,-0.011524,-0.028855140625,-0.0284665,0.00010965222579109235,0.0013062,0.0071312,0.00464863359375,0.00482865,2.8128053819334425e-06,0.14973,0.15136,0.1503303125,0.15029,1.0162667322834988e-07,-0.23622,0.3324,0.007149888187499999,0.001735995,0.00975608171370313,-0.16719,0.28132,0.07370215078125,0.07435649999999999,0.005238874186690706,-0.42788,0.013919,-0.2234240703125,-0.231375,0.012640221430648566,-8.4564,10.058,-0.08979900859375,-0.034648450000000004,7.3204696599764665,-6.1434,8.9331,2.8170444609375,2.74505,3.2784632242569596,-24.876,-1.0195,-9.45079453125,-9.3085,10.618905372017101,5,5,5.0,5.0,0.0
-0.98742,-0.98687,-0.987163359375,-0.98716,2.0830358021663063e-08,0.04763,0.055564,0.0514233515625,0.051547499999999996,5.362013725824333e-06,-0.0020285,0.0015032,-0.00029179421875,-0.000367025,7.662418564805032e-07,-0.15229,-0.15005,-0.151186015625,-0.15134,3.7109974778542143e-07,-0.31304,0.37275,-0.004800216406249999,-0.011095,0.02062759718577666,-0.2266,0.21451,-0.00995551328125,-0.0070378,0.006898904404613757,-0.15622,0.19135,0.04282532421875,0.045884999999999995,0.004725300670014134,-7.1702,7.9732,0.23750444531249998,0.608565,9.000971672980155,-1.2697,7.5981,3.0182911328125,3.1338,4.487004900961771,-17.479,0.85304,-9.3503871875,-9.43155,13.064583759311706,3,3,3.0,3.0,0.0
0.98147,0.98195,0.9817085156249999,0.98173,1.6450535187000344e-08,0.11084,0.1133,0.11208609375,0.11196500000000001,5.21627140748053e-07,0.027669,0.029872,0.0288305390625,0.028791499999999998,3.1494064413139794e-07,0.15023,0.15245,0.15117359375,0.15112,3.156121801181055e-07,-0.29737,0.34684,0.0030642515625,-0.00806155,0.017836629622387086,-0.15063,0.12725,-0.0014836445312500003,-0.00407475,0.003925257247603905,-0.1237,0.086454,-0.0128991422265625,-0.013064,0.002160797531020667,-5.0657,4.7621,0.23328793750000001,0.325085,4.144397165223493,-0.48286,7.8594,3.2023357890625,3.05475,3.290651568447395,-16.309,-2.0219,-9.3703296875,-9.539,11.110064074229824,0,0,0.0,0.0,0.0
0.67339,0.6859,0.679803984375,0.679755,1.344825250369091e-05,-0.72439,-0.71271,-0.71831765625,-0.7184200000000001,1.1369323597440387e-05,-0.10558,-0.10212,-0.10397476562499999,-0.10405500000000001,9.625920706200905e-07,0.10414,0.10613,0.10511640625,0.10507,2.0761375492125382e-07,-0.28544,0.22359,-0.00525033753125,-0.009296100000000002,0.010171741601870324,-0.089026,0.030792,-0.0257206790390625,-0.027595,0.0006072463974450908,0.02771,0.15279,0.0919652734375,0.0933915,0.0008987075016648014,-1.2681,2.3274,0.2556286953125,0.209765,0.5187064318137095,-0.67756,6.7386,2.9206101171875,2.8415,3.689681966560449,-14.153,-3.8279,-9.3304109375,-9.34535,3.891051368855805,8,8,8.0,8.0,0.0
-0.85515,-0.81633,-0.835817578125,-0.8358749999999999,0.00012977389408833664,-0.55714,-0.49564,-0.527089765625,-0.52739,0.0003261234542753494,-0.092502,-0.08379,-0.08840290625,-0.088507,6.703774117125963e-06,-0.12667,-0.121,-0.123727890625,-0.12385,3.1930955155019038e-06,-0.13309,0.074182,-0.005119588234375,-0.0038192,0.0014536424562557539,-0.19157,-0.078584,-0.1354935625,-0.13400499999999999,0.0006506394753661418,0.40098,0.48804,0.45510296875,0.456885,0.00023949175804625905,-2.3371,2.0908,0.312631810859375,0.42364999999999997,0.8058254834566487,1.3242,5.288,3.13692265625,3.1897,0.6485847208212357,-11.668,-6.6692,-9.30076171875,-9.31305,0.8126203233261569,8,8,8.0,8.0,0.0
0.46179,0.47537,0.46807921875,0.46757000000000004,1.457129229822832e-05,0.86726,0.87441,0.87108046875,0.87136,4.238409227361931e-06,0.1328,0.13567,0.134514375,0.13464500000000001,5.626846456692972e-07,0.061234,0.065241,0.0632901953125,0.0635665,1.5000366623400596e-06,-0.22164,0.22184,0.005744678359375,0.013658,0.010814802840588198,-0.15387,0.11965,-0.037910804890625,-0.0283915,0.00324777653857746,0.0057757,0.17991,0.08560961875,0.0836055,0.0014576319252410628,-2.5807,3.2054,0.14097428125,0.100699,1.9399939428353061,-0.32954,8.871,2.9166210859375,2.8844,3.3863724636641757,-16.09,-3.2675,-9.27153515625,-9.139,5.4962884022976155,0,0,0.0,0.0,0.0
-0.83384,-0.83252,-0.83331,-0.8333349999999999,1.2906141732295823e-07,0.53073,0.53359,0.532225,0.532,5.308141732284902e-07,0.072951,0.075263,0.07416196875,0.0742655,3.437312903543376e-07,-0.13219,-0.12826,-0.129724609375,-0.12969,8.291825233760247e-07,-0.19282,0.24775,-0.0172357715078125,-0.0235915,0.007252944750378265,-0.14615,0.201,0.017130877265625,0.020007499999999998,0.004969167415479702,-0.12416,0.090195,-0.017609520328125,-0.015594,0.001951895956985194,-4.2728,6.1689,0.2382894609375,0.32838500000000004,4.012858081818171,-1.5328,7.6553,2.8726761171875,2.5187,4.969921278078105,-14.36,-3.8554,-9.315884375,-9.42175,3.413221974872048,1,1,1.0,1.0,0.0
0.6652,0.66891,0.667844609375,0.66818,8.973730745568605e-07,0.72849,0.73147,0.7293721875,0.7290650000000001,6.313573818898666e-07,0.11308,0.11676,0.114629609375,0.11468,4.4863370447831983e-07,0.093471,0.095696,0.0941198359375,0.093964,1.9216724058809423e-07,-0.5914,0.47504,-0.019309312500000002,-0.0052645999999999995,0.031171270196193535,-0.19069,0.21322,0.0194282353125,0.014915999999999999,0.005976803194282416,-0.25486,0.11705,-0.03798313046875,-0.0320615,0.006122944880636781,-7.3768,6.6791,-0.3108547578125,0.08542949999999999,8.78782485364677,-3.749,10.344,2.734218921875,2.74115,5.227859993307098,-20.341,3.9627,-9.3384941640625,-8.78535,20.621468415390943,5,5,5.0,5.0,0.0
0.47749,0.48031,0.47903171875,0.479125,5.647655265748188e-07,0.86399,0.86564,0.8648840625,0.86487,1.991943897638341e-07,0.13562,0.13887,0.137277734375,0.13729000000000002,8.523263225886117e-07,0.059713,0.061862,0.0604692265625,0.060364,2.858747907849366e-07,-0.31248,0.34237,-0.00023479828124999946,-0.006043150000000001,0.01759196097537767,-0.11726,0.10633,-0.0046401996875,-0.0060111,0.0018257805516984256,-0.12913,0.17734,0.0061049552109375006,0.00268595,0.006086033546225445,-3.6165,4.6444,0.233240244921875,0.19335999999999998,2.0922255805169945,-3.1943,10.197,3.1171051125,2.99335,9.804423178490742,-16.416,-2.825,-9.32508515625,-9.5841,7.2358108581243865,0,0,0.0,0.0,0.0
0.70748,0.72193,0.7141611718750001,0.7139949999999999,1.9240180505660087e-05,-0.69141,-0.67614,-0.68432359375,-0.6845950000000001,2.1618224778542695e-05,-0.097853,-0.096089,-0.0971445390625,-0.096996,2.528710535801917e-07,0.109,0.11185,0.11043390625,0.11038500000000001,8.263247785432893e-07,-0.11765,0.12132,0.0029082165624999996,0.0014797,0.0022140407189784493,-0.092767,0.022973,-0.030751657265625,-0.0332385,0.0006038955051264027,0.04539,0.15839,0.1154867109375,0.12051,0.000557184214868539,-1.7645,2.7304,0.2702912021875,0.2042,0.7514046756328311,0.083755,5.1962,2.8403873828125,2.7786,1.0933175658547105,-12.22,-6.9751,-9.373028125,-9.5138,1.0882784988877956,8,8,8.0,8.0,0.0
0.5212,0.52315,0.52243625,0.52251,3.189669291339724e-07,-0.84022,-0.83909,-0.839603984375,-0.8396250000000001,1.0342100762800082e-07,-0.1261,-0.12219,-0.124261953125,-0.12445,7.708394623523635e-07,0.080661,0.082823,0.0817448984375,0.08173349999999999,2.198223911786442e-07,-0.32171,0.28942,-0.012432631234375,0.00273513,0.013763753927943946,-0.18673,0.17471,-0.002612909609375,-0.0076212,0.0040497852488869225,-0.12374,0.08183,-0.0006342949218749998,0.0025563,0.0016817320776089698,-4.5443,4.4734,0.012124062499999992,-0.040806,2.7807574789779035,-2.5505,8.9859,3.081529921875,3.13765,5.867272088271648,-15.385,-2.6966,-9.34412890625,-9.27515,7.138153988212969,1,1,1.0,1.0,0.0
0.61794,0.62737,0.622263828125,0.62202,8.692563970227002e-06,-0.77748,-0.76991,-0.7740015625,-0.77418,5.662682578740456e-06,-0.089239,-0.087711,-0.0885636328125,-0.0887975,2.2234651765502603e-07,0.075496,0.077484,0.0764900703125,0.0765315,3.5176433359992767e-07,-0.090838,0.074637,-0.0021679242187499998,-0.0032148999999999997,0.0010664100181961803,-0.074476,0.081767,-0.01466151015625,-0.01881,0.0008822614362172976,-0.12137,0.14737,0.06951095703125,0.0741185,0.002457991288693652,-4.6995,1.7173,-0.05289644140624999,0.13415,1.0189787114533662,-0.05857,4.301,2.47673859375,2.5244,0.7448464107980075,-12.781,-7.2888,-9.56628359375,-9.54685,0.8343811872090307,4,4,4.0,4.0,0.0
-0.65099,-0.5659,-0.612454140625,-0.6144449999999999,0.0006262868496493493,0.74417,0.81073,0.77553359375,0.7746,0.00038613255233758883,0.10892,0.11919,0.113687265625,0.113565,9.11719010211606e-06,-0.10274,-0.090945,-0.0974584375,-0.097712,1.2037929240157456e-05,-0.085081,0.071235,-0.008843184140625,-0.0075825,0.0010795853045394552,-0.29666,-0.077814,-0.1925420859375,-0.19658,0.001983468620220903,0.44511,0.80661,0.64676046875,0.66048,0.00899283739190453,-1.7247,3.3751,0.8277498125,0.82566,0.939172274342925,2.1218,4.9007,3.5314453125,3.4863,0.3113537571432088,-11.013,-7.4941,-9.1395375,-9.204350000000002,0.7412751870866144,8,8,8.0,8.0,0.0
0.4619,0.46238,0.462193828125,0.46222,1.337971825786688e-08,0.87405,0.87443,0.874223125,0.874195,1.215551181102614e-08,0.13504,0.13623,0.1355534375,0.13553,9.863061023622574e-08,0.060177,0.06213,0.0611256640625,0.060991000000000004,4.221327917691844e-07,-0.11594,0.10211,-0.0036862512968749996,-0.0041112,0.0022918766153509668,-0.087206,0.099613,-0.005011751328125,-0.007361899999999999,0.0018713328195703242,-0.059371,0.049174,-0.00495509703125,-0.0063948500000000005,0.00046315561072902267,-2.8924,3.3436,0.1747326296875,0.064065,1.2962997023556502,0.23974,5.299,2.799137421875,2.9048,1.1983643412208598,-13.205,-6.3729,-9.35670625,-9.3394,1.9474842098818885,0,0,0.0,0.0,0.0
-0.98324,-0.98209,-0.982811328125,-0.98278,1.2350924581685246e-07,0.10564,0.11521,0.109843046875,0.109505,8.380498517470517e-06,0.0090156,0.010549,0.00974164609375,0.00983985,2.0913964880352036e-07,-0.14884,-0.14731,-0.148030859375,-0.14802500000000002,2.2319216904528046e-07,-0.077358,0.076744,-0.00142556953125,-0.00225305,0.0016416990169501665,-0.035606,0.0085652,-0.016272500171875,-0.0163535,9.410695966166208e-05,0.020894,0.093737,0.0600368359375,0.0624565,0.0003013999778705095,-0.77743,1.1669,0.176526337609375,0.164685,0.16314274870704668,0.98314,5.4517,3.04604875,2.7383,1.5828679351606312,-10.347,-8.3938,-9.29913671875,-9.235949999999999,0.18389272942851861,6,6,6.0,6.0,0.0
-0.33819,-0.33364,-0.335679921875,-0.335465,1.8924763718008733e-06,0.92915,0.93063,0.9298965625,0.92995,2.0551092519685513e-07,0.13763,0.13955,0.138602578125,0.13855,2.1975156865158345e-07,-0.058947,-0.057642,-0.058297171875,-0.0582685,1.421873875492117e-07,-0.093281,0.12748,0.00803324015625,0.0066519000000000005,0.002124651951145963,-0.046328,0.058976,0.0074433886718750005,0.0073016,0.0005142949309843457,-0.085194,0.02871,-0.032702710546875,-0.032142500000000004,0.0006144596048089628,-1.3849,2.0357,0.12389619765625,0.10319149999999999,0.40128437233406833,0.16578,6.0658,2.86720703125,2.8556,1.6639131654667076,-11.185,-7.4454,-9.38208046875,-9.47105,0.6382529897730067,4,4,4.0,4.0,0.0
0.62347,0.62754,0.625291640625,0.62512,1.1276153973922085e-06,-0.77315,-0.76998,-0.77167859375,-0.7719199999999999,7.81407455708845e-07,-0.086779,-0.084192,-0.0856631171875,-0.085825,5.365389704109307e-07,0.077799,0.079547,0.078625171875,0.0785665,2.334028363681057e-07,-0.18428,0.15638,-0.008957941796875,-0.015177,0.004829478008197469,-0.074087,0.054242,-0.010254465390625,-0.012878,0.0008174657794968065,-0.076367,0.11515,0.026679286640625,0.0253555,0.0020851693493421043,-2.4706,3.2891,0.3237532890625,0.287245,1.4967265982190425,-1.7906,5.2443,1.99161795703125,2.0181500000000003,3.920184618829345,-12.291,-4.9429,-9.546196875,-9.48855,1.6980292673917332,4,4,4.0,4.0,0.0
-0.26013,-0.24966,-0.25389,-0.253165,8.316026771653387e-06,0.95323,0.95623,0.955109296875,0.955225,6.54416037155196e-07,0.14544,0.14819,0.146774609375,0.14679,5.183321296751933e-07,-0.043791,-0.039806,-0.041871265625,-0.042199,1.5536896454232466e-06,-0.27542,0.23071,-0.011864101874999998,-0.0198025,0.013490715094311129,-0.12987,0.25,0.03378394765625,0.037089,0.0043181212025433,-0.2235,0.12459,-0.061942084765625,-0.0606655,0.008798044581572377,-4.6119,4.4491,0.10117304687499999,0.19705,3.8295964526472908,-2.263,8.0113,3.1176527421875,2.93885,5.7483503112053445,-14.911,-1.9506,-9.34072421875,-9.4137,7.170109522164738,0,0,0.0,0.0,0.0
0.44486,0.45254,0.447686875,0.44699500000000003,5.023924015747894e-06,-0.88328,-0.87946,-0.8818315625,-0.882255,1.2394605314966468e-06,-0.13074,-0.12838,-0.1296240625,-0.129665,2.775975393700842e-07,0.07101,0.072755,0.0716916484375,0.0716445,1.4948564708413839e-07,-0.23273,0.25237,0.0019640085937500007,0.013437999999999999,0.013110308086797173,-0.1372,0.15862,0.02269531890625,0.0226675,0.0039464936999764446,-0.15644,0.077339,-0.052672010625,-0.056463,0.0017088229816506705,-3.8163,3.9418,0.02767209375,0.125125,3.3724307351898792,-1.1776,7.9272,2.8927705,2.883,2.8332579141391014,-15.765,-2.5626,-9.45264140625,-9.43845,9.796221288586983,1,1,1.0,1.0,0.0
0.077455,0.19126,0.13447134375,0.13441999999999998,0.0010922607155344503,0.97006,0.98565,0.978960234375,0.979545,2.0703929865895344e-05,0.14818,0.14998,0.149281484375,0.14931,2.882017162893874e-07,0.0028795,0.020488,0.01171355859375,0.011747,2.6398556603075178e-05,-0.060475,0.039861,-0.01020899703125,-0.010655999999999999,0.0003813700158392069,-0.26739,-0.17551,-0.215187734375,-0.21457500000000002,0.00040770344600762784,0.65615,0.75605,0.697270546875,0.6989799999999999,0.000540568272926919,-0.71053,1.3138,0.32615220968749997,0.34285,0.21735437584713918,1.8924,3.829,2.76071171875,2.74625,0.16890487915292818,-10.7,-7.9552,-9.3977859375,-9.3444,0.2921621284621062,8,8,8.0,8.0,0.0
-0.66209,-0.64516,-0.65400703125,-0.653555,1.9460827337597808e-05,-0.7489,-0.73393,-0.741460234375,-0.7417400000000001,1.597666687376923e-05,-0.1207,-0.11373,-0.117091015625,-0.1169,3.723010771407436e-06,-0.096726,-0.090094,-0.09359359375,-0.09369949999999999,2.0202010147637732e-06,-1.0625,0.83361,-0.0071516053906249995,0.003474205,0.0832872916000241,-0.45374,0.30786,0.01376023375,0.00158771,0.017741890824631592,-0.66575,0.30262,-0.1435286578125,-0.144105,0.050334807454523726,-10.525,12.829,1.0118676015624999,0.970315,16.863537771956008,-16.79,12.824,1.9132346015625,2.47165,34.541822092933785,-28.344,6.1838,-9.399181484375,-8.90685,43.255136257636366,1,1,1.0,1.0,0.0
-0.62779,-0.59619,-0.613179609375,-0.61385,8.443730929503204e-05,-0.78872,-0.76374,-0.7754621875,-0.77498,5.3000758956690904e-05,-0.12315,-0.11979,-0.12140234375,-0.12157,9.428873769684842e-07,-0.090735,-0.085463,-0.0882638828125,-0.08841850000000001,2.4561304507258795e-06,-0.055519,0.039451,-0.005093426359375,-0.0039093,0.0004272611375395614,-0.12084,-0.029476,-0.0740601484375,-0.07255600000000001,0.0003812348874659815,0.18399,0.309,0.244581484375,0.243,0.0011637753780942488,-0.79339,1.9029,0.41917181484375,0.40076,0.2771532759148591,1.6785,3.6535,2.65090390625,2.6443,0.23626890746493603,-10.704,-8.2859,-9.44883515625,-9.473700000000001,0.24102972151021168,8,8,8.0,8.0,0.0
-0.75226,-0.73015,-0.74162375,-0.741815,4.450570393700669e-05,0.64121,0.66636,0.65340171875,0.653285,5.697715450295198e-05,0.09323,0.097181,0.09536359375,0.0953785,1.549125817913363e-06,-0.11924,-0.11575,-0.117741953125,-0.11766,8.920284387303642e-07,-0.16385,0.16567,-0.00020703937499999938,0.00710265,0.003937720280187012,-0.033964,0.13286,0.066824590625,0.065797,0.0012599696307344001,-0.28708,-0.13548,-0.205509296875,-0.19875500000000001,0.0010574621325725878,-2.1847,2.6437,0.0596451484375,-0.0449765,0.7863842044789149,0.10607,5.292,2.756240625,2.7598000000000003,1.3327573151854333,-13.213,-5.7615,-9.3446984375,-9.317350000000001,1.977076050863681,4,4,4.0,4.0,0.0
-0.94481,-0.90764,-0.926805625,-0.9271199999999999,0.00011959436968503948,0.29185,0.39243,0.343408828125,0.34394,0.000871874144285186,0.036018,0.051582,0.04390021875,0.0440555,2.1745371353346493e-05,-0.14442,-0.13974,-0.142009296875,-0.14218,1.9871939899113684e-06,-0.079721,0.030424,-0.010819550984375,-0.00451725,0.0006815154769747604,-0.22423,-0.16463,-0.1972371875,-0.19861499999999999,0.00017560433848425256,0.58837,0.68866,0.648941953125,0.654315,0.0006462000142654949,-0.97655,1.0125,0.2436279109375,0.240325,0.1398988934883437,2.124,3.9864,2.95880546875,2.997,0.19628408083599902,-10.656,-7.9269,-9.35171171875,-9.274550000000001,0.32139360608206186,8,8,8.0,8.0,0.0
